# Constructed from biom file
#OTU ID	gsr01	gsr07	gsr09	mbT33	vBT32	mbt33	mbT31	gsr16	gsr04	gsr08	vbT33	mbT32	vbt31	gsr17	vbT31	vBt33	gsr11	gsr06	gsr03	cBT31	gsr10	vbt33	gsr14	vbt32	gsr12	vBt31	gsr13	vbT32	ctrl	gsr15	mbt31	gsr05	gsr02	mbt32	cbt33
526af2c77655026d008338020ad0fb00	161.0	282.0	115.0	97.0	84.0	117.0	165.0	125.0	303.0	12.0	96.0	160.0	20.0	0.0	323.0	478.0	48.0	101.0	408.0	125.0	132.0	0.0	128.0	0.0	312.0	321.0	168.0	45.0	0.0	128.0	293.0	129.0	127.0	505.0	13.0
44e14701beca8fa7bb5c7276aad0f473	146.0	169.0	27.0	184.0	0.0	202.0	134.0	0.0	51.0	24.0	144.0	97.0	267.0	151.0	193.0	0.0	0.0	57.0	249.0	44.0	0.0	0.0	0.0	0.0	82.0	187.0	0.0	37.0	0.0	70.0	27.0	101.0	0.0	365.0	9.0
7754a2a31b98d453a84a7399749aa76a	145.0	0.0	33.0	0.0	0.0	0.0	0.0	4069.0	113.0	0.0	0.0	0.0	0.0	624.0	0.0	0.0	0.0	685.0	0.0	0.0	0.0	0.0	0.0	0.0	785.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
175686b89096abcb39a11c08c3c04e88	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	210.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0
64890a253c8080b2c374c9152b657115	120.0	0.0	9.0	4.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	15.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
80756a812e9521b1485809a0ef2a6293	118.0	170.0	49.0	73.0	21.0	29.0	45.0	50.0	155.0	30.0	151.0	26.0	235.0	105.0	214.0	10.0	36.0	69.0	157.0	98.0	26.0	0.0	219.0	3.0	110.0	35.0	116.0	78.0	0.0	51.0	325.0	428.0	40.0	319.0	7.0
203a944d76612be418ccafa5276b782b	109.0	90.0	53.0	27.0	26.0	93.0	54.0	104.0	280.0	40.0	281.0	193.0	0.0	0.0	113.0	174.0	63.0	196.0	324.0	0.0	39.0	0.0	240.0	3.0	95.0	86.0	58.0	61.0	0.0	61.0	404.0	185.0	76.0	208.0	12.0
d3e79847cee60b53a1792c464ed3862a	103.0	0.0	459.0	84.0	13.0	162.0	38.0	343.0	448.0	7740.0	0.0	3.0	0.0	102.0	1353.0	4.0	55.0	346.0	1.0	19.0	438.0	5.0	4.0	0.0	87.0	0.0	198.0	2.0	3.0	59.0	75.0	0.0	3763.0	2551.0	112.0
8e4152b89001647d6db08f2ed4212bec	103.0	81.0	0.0	179.0	15.0	0.0	246.0	47.0	24.0	57.0	0.0	69.0	103.0	195.0	114.0	297.0	29.0	262.0	88.0	53.0	53.0	0.0	58.0	8.0	55.0	2.0	222.0	8.0	0.0	95.0	63.0	80.0	26.0	13.0	0.0
4590d05c7a198971c4396e1ed29be439	94.0	0.0	0.0	0.0	0.0	0.0	0.0	20306.0	206.0	5485.0	0.0	0.0	0.0	2126.0	0.0	0.0	1478.0	0.0	5.0	0.0	5847.0	0.0	11.0	0.0	973.0	0.0	4.0	0.0	2.0	4.0	0.0	3.0	4302.0	0.0	0.0
1f4555dd646d719a398fcea03a0af8a4	92.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0
849da13386c508e7738af2b9fb7de981	91.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0
5ec508fe0f48881a7081b4969826caad	91.0	1.0	0.0	0.0	0.0	0.0	0.0	1358.0	214.0	0.0	0.0	0.0	0.0	577.0	0.0	0.0	66.0	7139.0	0.0	0.0	1014.0	0.0	6.0	0.0	941.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3100.0	0.0	0.0
0e29ed5a612b0bf443abccd30e06cbb7	81.0	8.0	0.0	0.0	0.0	0.0	0.0	23455.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6145.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	25670.0	0.0	0.0
bde42a641278d8ac680a39b30e705021	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0
d2528063170a1ed3bce13eecd1bb429a	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a32db984fc9bc6229103509c7ce1829	74.0	120.0	0.0	0.0	0.0	66.0	137.0	140.0	145.0	98.0	284.0	80.0	66.0	0.0	106.0	199.0	84.0	134.0	0.0	102.0	95.0	0.0	114.0	0.0	55.0	130.0	115.0	0.0	0.0	37.0	129.0	60.0	22.0	0.0	7.0
69e39cb1c7c2cc3f737d314d9d14d555	69.0	90.0	0.0	110.0	0.0	0.0	131.0	24.0	23.0	43.0	0.0	45.0	73.0	111.0	89.0	182.0	0.0	97.0	80.0	35.0	0.0	2.0	54.0	8.0	66.0	0.0	131.0	12.0	0.0	48.0	44.0	76.0	16.0	20.0	0.0
6e72f7063bbf92d45719a7f635667e1d	67.0	65.0	0.0	0.0	7.0	0.0	0.0	35.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	19.0	0.0	43.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	30.0	0.0	0.0	0.0	37.0	21.0	36.0	189.0	4.0
c7d7b384dc01904090a9575028f4d270	64.0	0.0	78.0	11.0	6.0	219.0	0.0	33.0	0.0	0.0	0.0	33.0	0.0	77.0	0.0	0.0	0.0	70.0	0.0	27.0	25.0	0.0	0.0	4.0	0.0	36.0	0.0	9.0	0.0	0.0	0.0	0.0	69.0	367.0	3.0
94493a74e6d2882ba600470193f87355	64.0	0.0	0.0	4.0	0.0	0.0	0.0	63.0	0.0	0.0	125.0	49.0	0.0	188.0	0.0	146.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	50.0	0.0	67.0	0.0	0.0	0.0	134.0	0.0	0.0	97.0	0.0
3048ca743c2f9fc8fe20f7b4f95934b9	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0
56bbe1d376af28f62488af30980328d7	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e364cf600537b604e3cb99842649c85	55.0	1.0	2.0	0.0	0.0	0.0	0.0	688.0	121.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	3314.0	0.0	0.0	0.0	0.0	4.0	0.0	672.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
302923cb7dfce1ada8d6dd8ebb20a85a	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	25.0	58.0	0.0	0.0	175.0	0.0	3.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0
aa726f06899740b257f9148d063c8566	51.0	0.0	0.0	0.0	10.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	10.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	13.0	0.0	0.0	0.0	43.0	30.0	21.0	0.0	0.0
cb7088cc17461fbf6f40a8bbc6513b86	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9f52f71c34af9df0627f02779e87fe4	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
a0d28a42164366a909b890e99d8690eb	39.0	107.0	0.0	0.0	0.0	58.0	0.0	66.0	74.0	72.0	146.0	41.0	52.0	0.0	97.0	123.0	34.0	70.0	0.0	131.0	58.0	0.0	100.0	0.0	61.0	78.0	0.0	0.0	0.0	19.0	141.0	42.0	0.0	0.0	3.0
ccaeaa9e98c4111e32db9f7d8073dbdd	39.0	0.0	0.0	0.0	0.0	0.0	0.0	10564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2607.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11642.0	0.0	0.0
32eac24bcead4cb8d2c33a6b15155179	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	61.0	0.0	0.0	136.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	58.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0
17efe402544e24804e97a33350be730e	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
36fa6480a82aa6fe4a2aa83a537544ec	34.0	34.0	0.0	24.0	34.0	237.0	64.0	45.0	61.0	2.0	0.0	116.0	0.0	90.0	333.0	61.0	10.0	68.0	273.0	16.0	56.0	0.0	122.0	2.0	60.0	0.0	0.0	9.0	0.0	34.0	96.0	185.0	17.0	355.0	9.0
645613e5ff9ccf5c4ed0f5648edef24b	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	39.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6cbacf038f981852397ddd2f4c3c8860	33.0	28.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0
6a51a452d1a83fb05e2555a8aad21f69	31.0	197.0	47.0	190.0	33.0	278.0	245.0	104.0	227.0	101.0	171.0	342.0	679.0	117.0	516.0	333.0	63.0	0.0	111.0	134.0	120.0	0.0	348.0	0.0	161.0	221.0	228.0	24.0	0.0	335.0	460.0	643.0	134.0	483.0	8.0
6bf60179e1078ce37492f7d99745c09c	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	67.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
0c83a3536fbe64cef993d7f19ced2289	26.0	224.0	25.0	145.0	16.0	194.0	177.0	40.0	179.0	69.0	114.0	215.0	407.0	0.0	369.0	266.0	50.0	0.0	121.0	158.0	71.0	0.0	288.0	6.0	120.0	146.0	143.0	0.0	2.0	194.0	386.0	523.0	90.0	261.0	15.0
2f4e9114d1fd4a0578ab502fa2629895	25.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	56.0	29.0	0.0	60.0	0.0	116.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	44.0	0.0	27.0	0.0	0.0	0.0	104.0	0.0	0.0	51.0	0.0
b4fda3c898f5ae10867a903f9095885a	25.0	33.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0
31246d2e003b4d98c50551517d61839e	22.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	36.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
0d1501e98912eb29c0629ba403c4d99c	16.0	3.0	1012.0	0.0	0.0	0.0	0.0	35882.0	77.0	0.0	0.0	0.0	0.0	5140.0	0.0	0.0	683.0	2673.0	1.0	0.0	5273.0	0.0	23.0	0.0	312.0	0.0	2.0	0.0	2.0	5.0	0.0	6.0	8973.0	0.0	0.0
0515eea8650e4804664ff3bce4854462	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	30.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
316347e2ec1d766c06c34b29eaf9e662	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d32768f91cd17ba7a637f1de28366704	12.0	0.0	10.0	4.0	4.0	130.0	0.0	18.0	0.0	0.0	0.0	8.0	0.0	23.0	0.0	2.0	0.0	14.0	0.0	18.0	16.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	210.0	3.0
7a952958f1b65ffa1a9eebcf1fa64bac	12.0	15.0	430.0	0.0	0.0	0.0	0.0	46805.0	445.0	8539.0	0.0	0.0	0.0	953.0	0.0	0.0	21.0	3569.0	9.0	0.0	1465.0	0.0	76.0	0.0	234.0	0.0	41.0	0.0	6.0	99.0	0.0	6.0	60184.0	0.0	0.0
d66b0ad172700ad00930b751d27bdfb8	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	119.0	123.0	0.0
53863c28faa9a3914aa5ea723d4b12f4	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77034b7186c864500f9ff7a420540d3d	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
